24/10/2012
V740D9_TMnoRing_-0.75dBm _X	V740D9_TMnoRing_-0.75dBm_Y	V740D9_TMnoRing_-0.75dBm_Ynorm	V740D9_TMnoRing _X	V740D9_TMnoRing_Y	V740D9_TMnoRing_Ynorm	V740D9_TMr20g350 _X	V740D9_TMr20g350_Y	V740D9_TMr20g350_Ynorm	V740D9_TMr20g400 _X	V740D9_TMr20g400_Y	V740D9_TMr20g400_Ynorm	V740D9_TMr20g450 _X	V740D9_TMr20g450_Y	V740D9_TMr20g450_Ynorm	V740D9_TMr20g500 _X	V740D9_TMr20g500_Y	V740D9_TMr20g500_Ynorm	V740D9_TMr20g550 _X	V740D9_TMr20g550_Y	V740D9_TMr20g550_Ynorm	V740D9_TMr20g700 _X	V740D9_TMr20g700_Y	V740D9_TMr20g700_Ynorm	V740D9_TMr20g385g395 _X	V740D9_TMr20g385g395_Y	V740D9_TMr20g385g395_Ynorm	V740D9_TMr20g385g395 _X	V740D9_TMr20g385g395_Y	V740D9_TMr20g385g395_Ynorm	V740D9_TEr20g200 _X	V740D9_TEr20g200_Y	V740D9_TEr20g200_Ynorm	V740D9_TEnoRing _X	V740D9_TEnoRing_Y	V740D9_TEnoRing_Ynorm	V740D9_TEr20g275 _X	V740D9_TEr20g275_Y	V740D9_TEr20g275_Ynorm	V740D9_TEr20g325 _X	V740D9_TEr20g325_Y	V740D9_TEr20g325_Ynorm	V740D9_TEr20g400 _X	V740D9_TEr20g400_Y	V740D9_TEr20g400_Ynorm	V740D9_TEr20g170g180 _X	V740D9_TEr20g170g180_Y	V740D9_TEr20g170g180_Ynorm
																											1.539910E+3	-3.060100E+1	-9.170000E-1	1.544550E+3	-3.118800E+1	-1.448000E+0	1.544550E+3	-3.153900E+1	-1.228000E+0	1.544550E+3	-3.132800E+1	-1.007000E+0	1.544550E+3	-3.116500E+1	-8.660000E-1	1.544550E+3	-3.156700E+1	-1.283000E+0	1.544550E+3	-3.197800E+1	-1.486000E+0
																											1.539920E+3	-3.058800E+1	-9.040000E-1	1.544560E+3	-3.117800E+1	-1.438000E+0	1.544560E+3	-3.150900E+1	-1.198000E+0	1.544560E+3	-3.133800E+1	-1.017000E+0	1.544560E+3	-3.117300E+1	-8.740000E-1	1.544560E+3	-3.153400E+1	-1.250000E+0	1.544560E+3	-3.195300E+1	-1.461000E+0
																											1.539930E+3	-3.060000E+1	-9.160000E-1	1.544570E+3	-3.119700E+1	-1.457000E+0	1.544570E+3	-3.154000E+1	-1.229000E+0	1.544570E+3	-3.134400E+1	-1.023000E+0	1.544570E+3	-3.117900E+1	-8.800000E-1	1.544570E+3	-3.154000E+1	-1.256000E+0	1.544570E+3	-3.194600E+1	-1.454000E+0
																											1.539940E+3	-3.059700E+1	-9.130000E-1	1.544580E+3	-3.118700E+1	-1.447000E+0	1.544580E+3	-3.156000E+1	-1.249000E+0	1.544580E+3	-3.137400E+1	-1.053000E+0	1.544580E+3	-3.118600E+1	-8.870000E-1	1.544580E+3	-3.155600E+1	-1.272000E+0	1.544580E+3	-3.194800E+1	-1.456000E+0
																											1.539950E+3	-3.061100E+1	-9.270000E-1	1.544590E+3	-3.118200E+1	-1.442000E+0	1.544590E+3	-3.152800E+1	-1.217000E+0	1.544590E+3	-3.139100E+1	-1.070000E+0	1.544590E+3	-3.118300E+1	-8.840000E-1	1.544590E+3	-3.154600E+1	-1.262000E+0	1.544590E+3	-3.192300E+1	-1.431000E+0
																											1.539960E+3	-3.063600E+1	-9.520000E-1	1.544600E+3	-3.117800E+1	-1.438000E+0	1.544600E+3	-3.151900E+1	-1.208000E+0	1.544600E+3	-3.136200E+1	-1.041000E+0	1.544600E+3	-3.120500E+1	-9.060000E-1	1.544600E+3	-3.159500E+1	-1.311000E+0	1.544600E+3	-3.193500E+1	-1.443000E+0
																											1.539970E+3	-3.066800E+1	-9.840000E-1	1.544610E+3	-3.114900E+1	-1.409000E+0	1.544610E+3	-3.148100E+1	-1.170000E+0	1.544610E+3	-3.135800E+1	-1.037000E+0	1.544610E+3	-3.121600E+1	-9.170000E-1	1.544610E+3	-3.163400E+1	-1.350000E+0	1.544610E+3	-3.194600E+1	-1.454000E+0
																											1.539980E+3	-3.065700E+1	-9.730000E-1	1.544620E+3	-3.117500E+1	-1.435000E+0	1.544620E+3	-3.149900E+1	-1.188000E+0	1.544620E+3	-3.135900E+1	-1.038000E+0	1.544620E+3	-3.122100E+1	-9.220000E-1	1.544620E+3	-3.164800E+1	-1.364000E+0	1.544620E+3	-3.192200E+1	-1.430000E+0
																											1.539990E+3	-3.060600E+1	-9.220000E-1	1.544630E+3	-3.120100E+1	-1.461000E+0	1.544630E+3	-3.152900E+1	-1.218000E+0	1.544630E+3	-3.135300E+1	-1.032000E+0	1.544630E+3	-3.122400E+1	-9.250000E-1	1.544630E+3	-3.158600E+1	-1.302000E+0	1.544630E+3	-3.191600E+1	-1.424000E+0
																											1.540000E+3	-3.058700E+1	-9.030000E-1	1.544640E+3	-3.118300E+1	-1.443000E+0	1.544640E+3	-3.153100E+1	-1.220000E+0	1.544640E+3	-3.138400E+1	-1.063000E+0	1.544640E+3	-3.122300E+1	-9.240000E-1	1.544640E+3	-3.154800E+1	-1.264000E+0	1.544640E+3	-3.189900E+1	-1.407000E+0
																											1.540010E+3	-3.061500E+1	-9.310000E-1	1.544650E+3	-3.117300E+1	-1.433000E+0	1.544650E+3	-3.154200E+1	-1.231000E+0	1.544650E+3	-3.140900E+1	-1.088000E+0	1.544650E+3	-3.120800E+1	-9.090000E-1	1.544650E+3	-3.154800E+1	-1.264000E+0	1.544650E+3	-3.190800E+1	-1.416000E+0
																											1.540020E+3	-3.059900E+1	-9.150000E-1	1.544660E+3	-3.119000E+1	-1.450000E+0	1.544660E+3	-3.152900E+1	-1.218000E+0	1.544660E+3	-3.142500E+1	-1.104000E+0	1.544660E+3	-3.122700E+1	-9.280000E-1	1.544660E+3	-3.155000E+1	-1.266000E+0	1.544660E+3	-3.190100E+1	-1.409000E+0
																											1.540030E+3	-3.058700E+1	-9.030000E-1	1.544670E+3	-3.114500E+1	-1.405000E+0	1.544670E+3	-3.156700E+1	-1.256000E+0	1.544670E+3	-3.139900E+1	-1.078000E+0	1.544670E+3	-3.121500E+1	-9.160000E-1	1.544670E+3	-3.151600E+1	-1.232000E+0	1.544670E+3	-3.192300E+1	-1.431000E+0
																											1.540040E+3	-3.059600E+1	-9.120000E-1	1.544680E+3	-3.114700E+1	-1.407000E+0	1.544680E+3	-3.151800E+1	-1.207000E+0	1.544680E+3	-3.138400E+1	-1.063000E+0	1.544680E+3	-3.122600E+1	-9.270000E-1	1.544680E+3	-3.154300E+1	-1.259000E+0	1.544680E+3	-3.191300E+1	-1.421000E+0
																											1.540050E+3	-3.057700E+1	-8.930000E-1	1.544690E+3	-3.113700E+1	-1.397000E+0	1.544690E+3	-3.149400E+1	-1.183000E+0	1.544690E+3	-3.140000E+1	-1.079000E+0	1.544690E+3	-3.119400E+1	-8.950000E-1	1.544690E+3	-3.154900E+1	-1.265000E+0	1.544690E+3	-3.190000E+1	-1.408000E+0
																											1.540060E+3	-3.056100E+1	-8.770000E-1	1.544700E+3	-3.113400E+1	-1.394000E+0	1.544700E+3	-3.152300E+1	-1.212000E+0	1.544700E+3	-3.137800E+1	-1.057000E+0	1.544700E+3	-3.120500E+1	-9.060000E-1	1.544700E+3	-3.154700E+1	-1.263000E+0	1.544700E+3	-3.189200E+1	-1.400000E+0
																											1.540070E+3	-3.057400E+1	-8.900000E-1	1.544710E+3	-3.118300E+1	-1.443000E+0	1.544710E+3	-3.153800E+1	-1.227000E+0	1.544710E+3	-3.142000E+1	-1.099000E+0	1.544710E+3	-3.121700E+1	-9.180000E-1	1.544710E+3	-3.150000E+1	-1.216000E+0	1.544710E+3	-3.186700E+1	-1.375000E+0
																											1.540080E+3	-3.057900E+1	-8.950000E-1	1.544720E+3	-3.117800E+1	-1.438000E+0	1.544720E+3	-3.154500E+1	-1.234000E+0	1.544720E+3	-3.141300E+1	-1.092000E+0	1.544720E+3	-3.122500E+1	-9.260000E-1	1.544720E+3	-3.148500E+1	-1.201000E+0	1.544720E+3	-3.188400E+1	-1.392000E+0
																											1.540090E+3	-3.062700E+1	-9.430000E-1	1.544730E+3	-3.115800E+1	-1.418000E+0	1.544730E+3	-3.153000E+1	-1.219000E+0	1.544730E+3	-3.138400E+1	-1.063000E+0	1.544730E+3	-3.123900E+1	-9.400000E-1	1.544730E+3	-3.153500E+1	-1.251000E+0	1.544730E+3	-3.190400E+1	-1.412000E+0
																											1.540100E+3	-3.063500E+1	-9.510000E-1	1.544740E+3	-3.113500E+1	-1.395000E+0	1.544740E+3	-3.150700E+1	-1.196000E+0	1.544740E+3	-3.138700E+1	-1.066000E+0	1.544740E+3	-3.124900E+1	-9.500000E-1	1.544740E+3	-3.156100E+1	-1.277000E+0	1.544740E+3	-3.191400E+1	-1.422000E+0
																											1.540110E+3	-3.061600E+1	-9.320000E-1	1.544750E+3	-3.114200E+1	-1.402000E+0	1.544750E+3	-3.151900E+1	-1.208000E+0	1.544750E+3	-3.137300E+1	-1.052000E+0	1.544750E+3	-3.125700E+1	-9.580000E-1	1.544750E+3	-3.158200E+1	-1.298000E+0	1.544750E+3	-3.190300E+1	-1.411000E+0
																											1.540120E+3	-3.061500E+1	-9.310000E-1	1.544760E+3	-3.112500E+1	-1.385000E+0	1.544760E+3	-3.149500E+1	-1.184000E+0	1.544760E+3	-3.137200E+1	-1.051000E+0	1.544760E+3	-3.124100E+1	-9.420000E-1	1.544760E+3	-3.159100E+1	-1.307000E+0	1.544760E+3	-3.188400E+1	-1.392000E+0
																											1.540130E+3	-3.059000E+1	-9.060000E-1	1.544770E+3	-3.114300E+1	-1.403000E+0	1.544770E+3	-3.149300E+1	-1.182000E+0	1.544770E+3	-3.134500E+1	-1.024000E+0	1.544770E+3	-3.125900E+1	-9.600000E-1	1.544770E+3	-3.155800E+1	-1.274000E+0	1.544770E+3	-3.189900E+1	-1.407000E+0
																											1.540140E+3	-3.059500E+1	-9.110000E-1	1.544780E+3	-3.115200E+1	-1.412000E+0	1.544780E+3	-3.146200E+1	-1.151000E+0	1.544780E+3	-3.134100E+1	-1.020000E+0	1.544780E+3	-3.124000E+1	-9.410000E-1	1.544780E+3	-3.153500E+1	-1.251000E+0	1.544780E+3	-3.189600E+1	-1.404000E+0
																											1.540150E+3	-3.060400E+1	-9.200000E-1	1.544790E+3	-3.115900E+1	-1.419000E+0	1.544790E+3	-3.145500E+1	-1.144000E+0	1.544790E+3	-3.133800E+1	-1.017000E+0	1.544790E+3	-3.123400E+1	-9.350000E-1	1.544790E+3	-3.152400E+1	-1.240000E+0	1.544790E+3	-3.191900E+1	-1.427000E+0
																											1.540160E+3	-3.064300E+1	-9.590000E-1	1.544800E+3	-3.115100E+1	-1.411000E+0	1.544800E+3	-3.147000E+1	-1.159000E+0	1.544800E+3	-3.132800E+1	-1.007000E+0	1.544800E+3	-3.123600E+1	-9.370000E-1	1.544800E+3	-3.152000E+1	-1.236000E+0	1.544800E+3	-3.196300E+1	-1.471000E+0
																											1.540170E+3	-3.063700E+1	-9.530000E-1	1.544810E+3	-3.115000E+1	-1.410000E+0	1.544810E+3	-3.149300E+1	-1.182000E+0	1.544810E+3	-3.132700E+1	-1.006000E+0	1.544810E+3	-3.124500E+1	-9.460000E-1	1.544810E+3	-3.151800E+1	-1.234000E+0	1.544810E+3	-3.195700E+1	-1.465000E+0
																											1.540180E+3	-3.062500E+1	-9.410000E-1	1.544820E+3	-3.115500E+1	-1.415000E+0	1.544820E+3	-3.153600E+1	-1.225000E+0	1.544820E+3	-3.131000E+1	-9.890000E-1	1.544820E+3	-3.123600E+1	-9.370000E-1	1.544820E+3	-3.150100E+1	-1.217000E+0	1.544820E+3	-3.196100E+1	-1.469000E+0
																											1.540190E+3	-3.059600E+1	-9.120000E-1	1.544830E+3	-3.117300E+1	-1.433000E+0	1.544830E+3	-3.156000E+1	-1.249000E+0	1.544830E+3	-3.131400E+1	-9.930000E-1	1.544830E+3	-3.122600E+1	-9.270000E-1	1.544830E+3	-3.147600E+1	-1.192000E+0	1.544830E+3	-3.192600E+1	-1.434000E+0
																											1.540200E+3	-3.062200E+1	-9.380000E-1	1.544840E+3	-3.115600E+1	-1.416000E+0	1.544840E+3	-3.157400E+1	-1.263000E+0	1.544840E+3	-3.129400E+1	-9.730000E-1	1.544840E+3	-3.123200E+1	-9.330000E-1	1.544840E+3	-3.155100E+1	-1.267000E+0	1.544840E+3	-3.187700E+1	-1.385000E+0
																											1.540210E+3	-3.066100E+1	-9.770000E-1	1.544850E+3	-3.114500E+1	-1.405000E+0	1.544850E+3	-3.156200E+1	-1.251000E+0	1.544850E+3	-3.128100E+1	-9.600000E-1	1.544850E+3	-3.122400E+1	-9.250000E-1	1.544850E+3	-3.157100E+1	-1.287000E+0	1.544850E+3	-3.189200E+1	-1.400000E+0
																											1.540220E+3	-3.064300E+1	-9.590000E-1	1.544860E+3	-3.117200E+1	-1.432000E+0	1.544860E+3	-3.155000E+1	-1.239000E+0	1.544860E+3	-3.129400E+1	-9.730000E-1	1.544860E+3	-3.122900E+1	-9.300000E-1	1.544860E+3	-3.161800E+1	-1.334000E+0	1.544860E+3	-3.188900E+1	-1.397000E+0
																											1.540230E+3	-3.060900E+1	-9.250000E-1	1.544870E+3	-3.116100E+1	-1.421000E+0	1.544870E+3	-3.158200E+1	-1.271000E+0	1.544870E+3	-3.129600E+1	-9.750000E-1	1.544870E+3	-3.120500E+1	-9.060000E-1	1.544870E+3	-3.158500E+1	-1.301000E+0	1.544870E+3	-3.189900E+1	-1.407000E+0
																											1.540240E+3	-3.062900E+1	-9.450000E-1	1.544880E+3	-3.119300E+1	-1.453000E+0	1.544880E+3	-3.154100E+1	-1.230000E+0	1.544880E+3	-3.126900E+1	-9.480000E-1	1.544880E+3	-3.118100E+1	-8.820000E-1	1.544880E+3	-3.154200E+1	-1.258000E+0	1.544880E+3	-3.184700E+1	-1.355000E+0
																											1.540250E+3	-3.066200E+1	-9.780000E-1	1.544890E+3	-3.118100E+1	-1.441000E+0	1.544890E+3	-3.152400E+1	-1.213000E+0	1.544890E+3	-3.125400E+1	-9.330000E-1	1.544890E+3	-3.117100E+1	-8.720000E-1	1.544890E+3	-3.154700E+1	-1.263000E+0	1.544890E+3	-3.185700E+1	-1.365000E+0
																											1.540260E+3	-3.065400E+1	-9.700000E-1	1.544900E+3	-3.118200E+1	-1.442000E+0	1.544900E+3	-3.153700E+1	-1.226000E+0	1.544900E+3	-3.127900E+1	-9.580000E-1	1.544900E+3	-3.117000E+1	-8.710000E-1	1.544900E+3	-3.153000E+1	-1.246000E+0	1.544900E+3	-3.194100E+1	-1.449000E+0
																											1.540270E+3	-3.061000E+1	-9.260000E-1	1.544910E+3	-3.116500E+1	-1.425000E+0	1.544910E+3	-3.155500E+1	-1.244000E+0	1.544910E+3	-3.129900E+1	-9.780000E-1	1.544910E+3	-3.116000E+1	-8.610000E-1	1.544910E+3	-3.148700E+1	-1.203000E+0	1.544910E+3	-3.195000E+1	-1.458000E+0
																											1.540280E+3	-3.058900E+1	-9.050000E-1	1.544920E+3	-3.118900E+1	-1.449000E+0	1.544920E+3	-3.159000E+1	-1.279000E+0	1.544920E+3	-3.129600E+1	-9.750000E-1	1.544920E+3	-3.117300E+1	-8.740000E-1	1.544920E+3	-3.149700E+1	-1.213000E+0	1.544920E+3	-3.191300E+1	-1.421000E+0
																											1.540290E+3	-3.058600E+1	-9.020000E-1	1.544930E+3	-3.117900E+1	-1.439000E+0	1.544930E+3	-3.160300E+1	-1.292000E+0	1.544930E+3	-3.127500E+1	-9.540000E-1	1.544930E+3	-3.118700E+1	-8.880000E-1	1.544930E+3	-3.151700E+1	-1.233000E+0	1.544930E+3	-3.189800E+1	-1.406000E+0
																											1.540300E+3	-3.059700E+1	-9.130000E-1	1.544940E+3	-3.118400E+1	-1.444000E+0	1.544940E+3	-3.158800E+1	-1.277000E+0	1.544940E+3	-3.124800E+1	-9.270000E-1	1.544940E+3	-3.116800E+1	-8.690000E-1	1.544940E+3	-3.152700E+1	-1.243000E+0	1.544940E+3	-3.185000E+1	-1.358000E+0
																											1.540310E+3	-3.062000E+1	-9.360000E-1	1.544950E+3	-3.119000E+1	-1.450000E+0	1.544950E+3	-3.158400E+1	-1.273000E+0	1.544950E+3	-3.127300E+1	-9.520000E-1	1.544950E+3	-3.116400E+1	-8.650000E-1	1.544950E+3	-3.157900E+1	-1.295000E+0	1.544950E+3	-3.187500E+1	-1.383000E+0
																											1.540320E+3	-3.061000E+1	-9.260000E-1	1.544960E+3	-3.117500E+1	-1.435000E+0	1.544960E+3	-3.156900E+1	-1.258000E+0	1.544960E+3	-3.129900E+1	-9.780000E-1	1.544960E+3	-3.116900E+1	-8.700000E-1	1.544960E+3	-3.161900E+1	-1.335000E+0	1.544960E+3	-3.188400E+1	-1.392000E+0
																											1.540330E+3	-3.059300E+1	-9.090000E-1	1.544970E+3	-3.118100E+1	-1.441000E+0	1.544970E+3	-3.153100E+1	-1.220000E+0	1.544970E+3	-3.131400E+1	-9.930000E-1	1.544970E+3	-3.117500E+1	-8.760000E-1	1.544970E+3	-3.163500E+1	-1.351000E+0	1.544970E+3	-3.187500E+1	-1.383000E+0
																											1.540340E+3	-3.060000E+1	-9.160000E-1	1.544980E+3	-3.119700E+1	-1.457000E+0	1.544980E+3	-3.150300E+1	-1.192000E+0	1.544980E+3	-3.133400E+1	-1.013000E+0	1.544980E+3	-3.117500E+1	-8.760000E-1	1.544980E+3	-3.160200E+1	-1.318000E+0	1.544980E+3	-3.187600E+1	-1.384000E+0
																											1.540350E+3	-3.061700E+1	-9.330000E-1	1.544990E+3	-3.119900E+1	-1.459000E+0	1.544990E+3	-3.150900E+1	-1.198000E+0	1.544990E+3	-3.135200E+1	-1.031000E+0	1.544990E+3	-3.115300E+1	-8.540000E-1	1.544990E+3	-3.154900E+1	-1.265000E+0	1.544990E+3	-3.188500E+1	-1.393000E+0
																											1.540360E+3	-3.065100E+1	-9.670000E-1	1.545000E+3	-3.120100E+1	-1.461000E+0	1.545000E+3	-3.148800E+1	-1.177000E+0	1.545000E+3	-3.138300E+1	-1.062000E+0	1.545000E+3	-3.116000E+1	-8.610000E-1	1.545000E+3	-3.152600E+1	-1.242000E+0	1.545000E+3	-3.188600E+1	-1.394000E+0
																											1.540370E+3	-3.063900E+1	-9.550000E-1	1.545010E+3	-3.117000E+1	-1.430000E+0	1.545010E+3	-3.148500E+1	-1.174000E+0	1.545010E+3	-3.133400E+1	-1.013000E+0	1.545010E+3	-3.116000E+1	-8.610000E-1	1.545010E+3	-3.151400E+1	-1.230000E+0	1.545010E+3	-3.189100E+1	-1.399000E+0
																											1.540380E+3	-3.061600E+1	-9.320000E-1	1.545020E+3	-3.117500E+1	-1.435000E+0	1.545020E+3	-3.150000E+1	-1.189000E+0	1.545020E+3	-3.130800E+1	-9.870000E-1	1.545020E+3	-3.116100E+1	-8.620000E-1	1.545020E+3	-3.152400E+1	-1.240000E+0	1.545020E+3	-3.187900E+1	-1.387000E+0
																											1.540390E+3	-3.062600E+1	-9.420000E-1	1.545030E+3	-3.120200E+1	-1.462000E+0	1.545030E+3	-3.150600E+1	-1.195000E+0	1.545030E+3	-3.134500E+1	-1.024000E+0	1.545030E+3	-3.115700E+1	-8.580000E-1	1.545030E+3	-3.152300E+1	-1.239000E+0	1.545030E+3	-3.188900E+1	-1.397000E+0
																											1.540400E+3	-3.061500E+1	-9.310000E-1	1.545040E+3	-3.121600E+1	-1.476000E+0	1.545040E+3	-3.150300E+1	-1.192000E+0	1.545040E+3	-3.137000E+1	-1.049000E+0	1.545040E+3	-3.115000E+1	-8.510000E-1	1.545040E+3	-3.153100E+1	-1.247000E+0	1.545040E+3	-3.190100E+1	-1.409000E+0
																											1.540410E+3	-3.057200E+1	-8.880000E-1	1.545050E+3	-3.119600E+1	-1.456000E+0	1.545050E+3	-3.152100E+1	-1.210000E+0	1.545050E+3	-3.137800E+1	-1.057000E+0	1.545050E+3	-3.119000E+1	-8.910000E-1	1.545050E+3	-3.153200E+1	-1.248000E+0	1.545050E+3	-3.185100E+1	-1.359000E+0
																											1.540420E+3	-3.057600E+1	-8.920000E-1	1.545060E+3	-3.115800E+1	-1.418000E+0	1.545060E+3	-3.154600E+1	-1.235000E+0	1.545060E+3	-3.135000E+1	-1.029000E+0	1.545060E+3	-3.116500E+1	-8.660000E-1	1.545060E+3	-3.150600E+1	-1.222000E+0	1.545060E+3	-3.182900E+1	-1.337000E+0
																											1.540430E+3	-3.058800E+1	-9.040000E-1	1.545070E+3	-3.116300E+1	-1.423000E+0	1.545070E+3	-3.155200E+1	-1.241000E+0	1.545070E+3	-3.132800E+1	-1.007000E+0	1.545070E+3	-3.115200E+1	-8.530000E-1	1.545070E+3	-3.149500E+1	-1.211000E+0	1.545070E+3	-3.182400E+1	-1.332000E+0
																											1.540440E+3	-3.062100E+1	-9.370000E-1	1.545080E+3	-3.116300E+1	-1.423000E+0	1.545080E+3	-3.151400E+1	-1.203000E+0	1.545080E+3	-3.130900E+1	-9.880000E-1	1.545080E+3	-3.116600E+1	-8.670000E-1	1.545080E+3	-3.155200E+1	-1.268000E+0	1.545080E+3	-3.183500E+1	-1.343000E+0
																											1.540450E+3	-3.062600E+1	-9.420000E-1	1.545090E+3	-3.119100E+1	-1.451000E+0	1.545090E+3	-3.150900E+1	-1.198000E+0	1.545090E+3	-3.133100E+1	-1.010000E+0	1.545090E+3	-3.115500E+1	-8.560000E-1	1.545090E+3	-3.158200E+1	-1.298000E+0	1.545090E+3	-3.184500E+1	-1.353000E+0
																											1.540460E+3	-3.062200E+1	-9.380000E-1	1.545100E+3	-3.118900E+1	-1.449000E+0	1.545100E+3	-3.148300E+1	-1.172000E+0	1.545100E+3	-3.134800E+1	-1.027000E+0	1.545100E+3	-3.117400E+1	-8.750000E-1	1.545100E+3	-3.162000E+1	-1.336000E+0	1.545100E+3	-3.184000E+1	-1.348000E+0
																											1.540470E+3	-3.060600E+1	-9.220000E-1	1.545110E+3	-3.117500E+1	-1.435000E+0	1.545110E+3	-3.148800E+1	-1.177000E+0	1.545110E+3	-3.135200E+1	-1.031000E+0	1.545110E+3	-3.118600E+1	-8.870000E-1	1.545110E+3	-3.157200E+1	-1.288000E+0	1.545110E+3	-3.181700E+1	-1.325000E+0
																											1.540480E+3	-3.063000E+1	-9.460000E-1	1.545120E+3	-3.119100E+1	-1.451000E+0	1.545120E+3	-3.146200E+1	-1.151000E+0	1.545120E+3	-3.133800E+1	-1.017000E+0	1.545120E+3	-3.118700E+1	-8.880000E-1	1.545120E+3	-3.152800E+1	-1.244000E+0	1.545120E+3	-3.181600E+1	-1.324000E+0
																											1.540490E+3	-3.061400E+1	-9.300000E-1	1.545130E+3	-3.120100E+1	-1.461000E+0	1.545130E+3	-3.146200E+1	-1.151000E+0	1.545130E+3	-3.131400E+1	-9.930000E-1	1.545130E+3	-3.117400E+1	-8.750000E-1	1.545130E+3	-3.149000E+1	-1.206000E+0	1.545130E+3	-3.185200E+1	-1.360000E+0
																											1.540500E+3	-3.063900E+1	-9.550000E-1	1.545140E+3	-3.120300E+1	-1.463000E+0	1.545140E+3	-3.144200E+1	-1.131000E+0	1.545140E+3	-3.131100E+1	-9.900000E-1	1.545140E+3	-3.116800E+1	-8.690000E-1	1.545140E+3	-3.150100E+1	-1.217000E+0	1.545140E+3	-3.183000E+1	-1.338000E+0
																											1.540510E+3	-3.060900E+1	-9.250000E-1	1.545150E+3	-3.118300E+1	-1.443000E+0	1.545150E+3	-3.146200E+1	-1.151000E+0	1.545150E+3	-3.129900E+1	-9.780000E-1	1.545150E+3	-3.116900E+1	-8.700000E-1	1.545150E+3	-3.153200E+1	-1.248000E+0	1.545150E+3	-3.179100E+1	-1.299000E+0
																											1.540520E+3	-3.059100E+1	-9.070000E-1	1.545160E+3	-3.120100E+1	-1.461000E+0	1.545160E+3	-3.145900E+1	-1.148000E+0	1.545160E+3	-3.133000E+1	-1.009000E+0	1.545160E+3	-3.117300E+1	-8.740000E-1	1.545160E+3	-3.152100E+1	-1.237000E+0	1.545160E+3	-3.181700E+1	-1.325000E+0
																											1.540530E+3	-3.060300E+1	-9.190000E-1	1.545170E+3	-3.118800E+1	-1.448000E+0	1.545170E+3	-3.150400E+1	-1.193000E+0	1.545170E+3	-3.132500E+1	-1.004000E+0	1.545170E+3	-3.118000E+1	-8.810000E-1	1.545170E+3	-3.150000E+1	-1.216000E+0	1.545170E+3	-3.185300E+1	-1.361000E+0
																											1.540540E+3	-3.067400E+1	-9.900000E-1	1.545180E+3	-3.114200E+1	-1.402000E+0	1.545180E+3	-3.150700E+1	-1.196000E+0	1.545180E+3	-3.129000E+1	-9.690000E-1	1.545180E+3	-3.117200E+1	-8.730000E-1	1.545180E+3	-3.143700E+1	-1.153000E+0	1.545180E+3	-3.182400E+1	-1.332000E+0
																											1.540550E+3	-3.066500E+1	-9.810000E-1	1.545190E+3	-3.115100E+1	-1.411000E+0	1.545190E+3	-3.147700E+1	-1.166000E+0	1.545190E+3	-3.127300E+1	-9.520000E-1	1.545190E+3	-3.118600E+1	-8.870000E-1	1.545190E+3	-3.144200E+1	-1.158000E+0	1.545190E+3	-3.184600E+1	-1.354000E+0
																											1.540560E+3	-3.062700E+1	-9.430000E-1	1.545200E+3	-3.115300E+1	-1.413000E+0	1.545200E+3	-3.146800E+1	-1.157000E+0	1.545200E+3	-3.126700E+1	-9.460000E-1	1.545200E+3	-3.119400E+1	-8.950000E-1	1.545200E+3	-3.145400E+1	-1.170000E+0	1.545200E+3	-3.182900E+1	-1.337000E+0
																											1.540570E+3	-3.062200E+1	-9.380000E-1	1.545210E+3	-3.116900E+1	-1.429000E+0	1.545210E+3	-3.149200E+1	-1.181000E+0	1.545210E+3	-3.125000E+1	-9.290000E-1	1.545210E+3	-3.119700E+1	-8.980000E-1	1.545210E+3	-3.148300E+1	-1.199000E+0	1.545210E+3	-3.181400E+1	-1.322000E+0
																											1.540580E+3	-3.058100E+1	-8.970000E-1	1.545220E+3	-3.115200E+1	-1.412000E+0	1.545220E+3	-3.146300E+1	-1.152000E+0	1.545220E+3	-3.124100E+1	-9.200000E-1	1.545220E+3	-3.120600E+1	-9.070000E-1	1.545220E+3	-3.152100E+1	-1.237000E+0	1.545220E+3	-3.182700E+1	-1.335000E+0
																											1.540590E+3	-3.060600E+1	-9.220000E-1	1.545230E+3	-3.114100E+1	-1.401000E+0	1.545230E+3	-3.145900E+1	-1.148000E+0	1.545230E+3	-3.124400E+1	-9.230000E-1	1.545230E+3	-3.121400E+1	-9.150000E-1	1.545230E+3	-3.152200E+1	-1.238000E+0	1.545230E+3	-3.181900E+1	-1.327000E+0
																											1.540600E+3	-3.061700E+1	-9.330000E-1	1.545240E+3	-3.115300E+1	-1.413000E+0	1.545240E+3	-3.143200E+1	-1.121000E+0	1.545240E+3	-3.124500E+1	-9.240000E-1	1.545240E+3	-3.121200E+1	-9.130000E-1	1.545240E+3	-3.151700E+1	-1.233000E+0	1.545240E+3	-3.180500E+1	-1.313000E+0
																											1.540610E+3	-3.062800E+1	-9.440000E-1	1.545250E+3	-3.115200E+1	-1.412000E+0	1.545250E+3	-3.139800E+1	-1.087000E+0	1.545250E+3	-3.124000E+1	-9.190000E-1	1.545250E+3	-3.119500E+1	-8.960000E-1	1.545250E+3	-3.148600E+1	-1.202000E+0	1.545250E+3	-3.178900E+1	-1.297000E+0
